departamento,provincia,candidato,partido,votos,avance_pct,votos_estimados,votos_restantes,total_region,pct_region_actual,pct_region_proyectado
HUANUCO,AMBO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,154,89.08,172.8783116299955,18.878311629995494,440095.5472819823,0.034992401298104395,0.039281995170750324
HUANUCO,AMBO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,105,89.08,117.87157611136057,12.871576111360568,440095.5472819823,0.02385845543052572,0.026783178525511583
HUANUCO,AMBO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,104,89.08,116.74898967220476,12.748989672204758,440095.5472819823,0.023631232045473096,0.026528100634792426
HUANUCO,AMBO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,90,89.08,101.03277952402334,11.03277952402334,440095.5472819823,0.02045010465473633,0.022957010164724213
HUANUCO,AMBO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,67,89.08,75.2132914234396,8.2132914234396,440095.5472819823,0.015223966798525937,0.017090218678183583
HUANUCO,AMBO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,57,89.08,63.98742703188145,6.987427031881452,440095.5472819823,0.012951732947999678,0.014539439770992004
HUANUCO,AMBO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,55,89.08,61.742254153569824,6.742254153569824,440095.5472819823,0.012497286177894426,0.014029283989553689
HUANUCO,AMBO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,53,89.08,59.49708127525819,6.497081275258189,440095.5472819823,0.012042839407789174,0.01351912820811537
HUANUCO,AMBO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,49,89.08,55.00673551863493,6.006735518634933,440095.5472819823,0.01113394586757867,0.012498816645238739
HUANUCO,AMBO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,46,89.08,51.63897620116749,5.6389762011674875,440095.5472819823,0.010452275712420791,0.011733582973081264
HUANUCO,AMBO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,43,89.08,48.27121688370004,5.271216883700042,440095.5472819823,0.009770605557262915,0.010968349300923792
HUANUCO,AMBO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,35,89.08,39.29052537045352,4.290525370453523,440095.5472819823,0.007952818476841907,0.008927726175170528
HUANUCO,AMBO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,35,89.08,39.29052537045352,4.290525370453523,440095.5472819823,0.007952818476841907,0.008927726175170528
HUANUCO,AMBO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,35,89.08,39.29052537045352,4.290525370453523,440095.5472819823,0.007952818476841907,0.008927726175170528
HUANUCO,AMBO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,27,89.08,30.309833857207003,3.3098338572070034,440095.5472819823,0.0061350313964209004,0.006887103049417264
HUANUCO,AMBO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,20,89.08,22.451728783116298,2.451728783116298,440095.5472819823,0.004544467701052518,0.005101557814383159
HUANUCO,AMBO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,14,89.08,15.716210148181409,1.7162101481814087,440095.5472819823,0.003181127390736763,0.0035710904700682108
HUANUCO,AMBO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,11,89.08,12.348450830713965,1.3484508307139649,440095.5472819823,0.002499457235578885,0.0028058567979107377
HUANUCO,DOS DE MAYO,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,5850,91.667,6381.794975290999,531.794975290999,440095.5472819823,1.3292568025578615,1.45009305699746
HUANUCO,DOS DE MAYO,,VOTOS EN BLANCO,3010,91.667,3283.624423183916,273.62442318391595,440095.5472819823,0.683942389008404,0.7461162566773255
HUANUCO,DOS DE MAYO,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,1578,91.667,1721.4482856425977,143.44828564259774,440095.5472819823,0.3585585016130437,0.39115330665675074
HUANUCO,DOS DE MAYO,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1347,91.667,1469.4492020029018,122.44920200290176,440095.5472819823,0.3060698996658871,0.3338932218419792
HUANUCO,DOS DE MAYO,,VOTOS NULOS,1012,91.667,1103.9959854691438,91.99598546914376,440095.5472819823,0.2299500656732574,0.25085370490280845
HUANUCO,DOS DE MAYO,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,680,91.667,741.8154843073298,61.815484307329825,440095.5472819823,0.15451190183578561,0.16855782542876457
HUANUCO,DOS DE MAYO,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,439,91.667,478.9073494278203,39.90734942782029,440095.5472819823,0.09975106603810277,0.10881894906357008
HUANUCO,DOS DE MAYO,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,400,91.667,436.36204959254695,36.36204959254695,440095.5472819823,0.09088935402105036,0.09915166201692033
HUANUCO,DOS DE MAYO,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,380,91.667,414.54394711291957,34.54394711291957,440095.5472819823,0.08634488631999784,0.09419407891607431
HUANUCO,DOS DE MAYO,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,305,91.667,332.72606281431706,27.72606281431706,440095.5472819823,0.0693031324410509,0.07560314228790176
HUANUCO,DOS DE MAYO,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,198,91.667,215.99921454831073,17.999214548310732,440095.5472819823,0.04499023024041993,0.04908007269837556
HUANUCO,DOS DE MAYO,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,145,91.667,158.18124297729827,13.181242977298268,440095.5472819823,0.032947390832630756,0.035942477481133626
HUANUCO,DOS DE MAYO,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,132,91.667,143.9994763655405,11.999476365540488,440095.5472819823,0.029993486826946622,0.03272004846558371
HUANUCO,DOS DE MAYO,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,129,91.667,140.7267609935964,11.7267609935964,440095.5472819823,0.02931181667178874,0.03197641100045681
HUANUCO,DOS DE MAYO,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,117,91.667,127.63589950581998,10.635899505819978,440095.5472819823,0.02658513605115723,0.0290018611399492
HUANUCO,DOS DE MAYO,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,113,91.667,123.27227900989452,10.272279009894518,440095.5472819823,0.025676242510946728,0.02801034451978
HUANUCO,DOS DE MAYO,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,107,91.667,116.72684826600631,9.726848266006314,440095.5472819823,0.02431290220063097,0.02652306958952619
HUANUCO,DOS DE MAYO,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,86,91.667,93.81784066239759,7.817840662397586,440095.5472819823,0.01954121111452583,0.02131760733363787
HUANUCO,DOS DE MAYO,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",79,91.667,86.18150479452802,7.181504794528024,440095.5472819823,0.01795064741915745,0.019582453248341767
HUANUCO,DOS DE MAYO,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,78,91.667,85.09059967054665,7.090599670546652,440095.5472819823,0.01772342403410482,0.019334574093299466
HUANUCO,DOS DE MAYO,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,76,91.667,82.90878942258392,6.908789422583922,440095.5472819823,0.01726897726399957,0.018838815783214863
HUANUCO,DOS DE MAYO,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,62,91.667,67.63611768684477,5.63611768684477,440095.5472819823,0.014087849873262807,0.01536850761262265
HUANUCO,DOS DE MAYO,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,55,91.667,59.99978181897521,4.999781818975208,440095.5472819823,0.012497286177894426,0.013633353527326548
HUANUCO,DOS DE MAYO,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,55,91.667,59.99978181897521,4.999781818975208,440095.5472819823,0.012497286177894426,0.013633353527326548
HUANUCO,DOS DE MAYO,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,53,91.667,57.81797157101247,4.817971571012471,440095.5472819823,0.012042839407789174,0.013137595217241945
HUANUCO,DOS DE MAYO,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,46,91.667,50.181635703142895,4.181635703142895,440095.5472819823,0.010452275712420791,0.011402441131945839
HUANUCO,DOS DE MAYO,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,29,91.667,31.636248595459655,2.636248595459655,440095.5472819823,0.0065894781665261516,0.007188495496226725
HUANUCO,DOS DE MAYO,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,26,91.667,28.363533223515553,2.363533223515553,440095.5472819823,0.005907808011368274,0.006444858031099822
HUANUCO,DOS DE MAYO,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,24,91.667,26.181722975552816,2.181722975552816,440095.5472819823,0.005453361241263022,0.00594909972101522
HUANUCO,DOS DE MAYO,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,23,91.667,25.090817851571448,2.0908178515714475,440095.5472819823,0.005226137856210396,0.0057012205659729195
HUANUCO,DOS DE MAYO,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,17,91.667,18.545387107683243,1.5453871076832435,440095.5472819823,0.0038627975458946405,0.004213945635719115
HUANUCO,DOS DE MAYO,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,14,91.667,15.272671735739143,1.2726717357391433,440095.5472819823,0.003181127390736763,0.0034703081705922123
HUANUCO,DOS DE MAYO,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,14,91.667,15.272671735739143,1.2726717357391433,440095.5472819823,0.003181127390736763,0.0034703081705922123
HUANUCO,DOS DE MAYO,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,13,91.667,14.181766611757777,1.1817666117577765,440095.5472819823,0.002953904005684137,0.003222429015549911
HUANUCO,DOS DE MAYO,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,12,91.667,13.090861487776408,1.090861487776408,440095.5472819823,0.002726680620631511,0.00297454986050761
HUANUCO,DOS DE MAYO,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,10,91.667,10.909051239813673,0.9090512398136728,440095.5472819823,0.002272233850526259,0.002478791550423008
HUANUCO,DOS DE MAYO,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,8,91.667,8.72724099185094,0.7272409918509393,440095.5472819823,0.0018177870804210075,0.001983033240338407
HUANUCO,DOS DE MAYO,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,5,91.667,5.454525619906836,0.4545256199068364,440095.5472819823,0.0011361169252631295,0.001239395775211504
HUANUCO,HUACAYBAMBA,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,2169,85.455,2538.177988414955,369.17798841495505,440095.5472819823,0.49284752217914557,0.5767333943937107
HUANUCO,HUACAYBAMBA,,VOTOS EN BLANCO,1456,85.455,1703.820724357849,247.82072435784903,440095.5472819823,0.33083724863662334,0.3871479125114075
HUANUCO,HUACAYBAMBA,,VOTOS NULOS,512,85.455,599.1457492247381,87.1457492247381,440095.5472819823,0.11633837314694448,0.13613992527873672
HUANUCO,HUACAYBAMBA,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,308,85.455,360.42361476800653,52.42361476800653,440095.5472819823,0.06998480259620879,0.08189667380049005
HUANUCO,HUACAYBAMBA,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,269,85.455,314.78555965127845,45.78555965127845,440095.5472819823,0.06112309057915637,0.07152664042964879
HUANUCO,HUACAYBAMBA,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,171,85.455,200.1053185887309,29.10531858873091,440095.5472819823,0.03885519884399903,0.04546860785676558
HUANUCO,HUACAYBAMBA,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,128,85.455,149.78643730618452,21.786437306184524,440095.5472819823,0.02908459328673612,0.03403498131968418
HUANUCO,HUACAYBAMBA,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,97,85.455,113.51003452109296,16.51003452109296,440095.5472819823,0.022040668350104712,0.025792134281323167
HUANUCO,HUACAYBAMBA,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,72,85.455,84.2548709847288,12.254870984728797,440095.5472819823,0.016360083723789068,0.01914467699232235
HUANUCO,HUACAYBAMBA,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,57,85.455,66.7017728629103,9.701772862910303,440095.5472819823,0.012951732947999678,0.015156202618921862
HUANUCO,HUACAYBAMBA,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,56,85.455,65.53156632145573,9.531566321455728,440095.5472819823,0.012724509562947052,0.014890304327361825
HUANUCO,HUACAYBAMBA,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,56,85.455,65.53156632145573,9.531566321455728,440095.5472819823,0.012724509562947052,0.014890304327361825
HUANUCO,HUACAYBAMBA,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,56,85.455,65.53156632145573,9.531566321455728,440095.5472819823,0.012724509562947052,0.014890304327361825
HUANUCO,HUACAYBAMBA,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,53,85.455,62.020946697092036,9.020946697092036,440095.5472819823,0.012042839407789174,0.01409260945268173
HUANUCO,HUACAYBAMBA,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,47,85.455,54.99970744836463,7.9997074483646315,440095.5472819823,0.010679499097473419,0.012497219703321533
HUANUCO,HUACAYBAMBA,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,45,85.455,52.6592943654555,7.6592943654555015,440095.5472819823,0.010225052327368166,0.01196542312020147
HUANUCO,HUACAYBAMBA,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,30,85.455,35.106196243637,5.106196243637001,440095.5472819823,0.006816701551578778,0.00797694874680098
HUANUCO,HUACAYBAMBA,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,30,85.455,35.106196243637,5.106196243637001,440095.5472819823,0.006816701551578778,0.00797694874680098
HUANUCO,HUACAYBAMBA,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,29,85.455,33.93598970218243,4.935989702182432,440095.5472819823,0.0065894781665261516,0.007711050455240947
HUANUCO,HUACAYBAMBA,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",21,85.455,24.5743373705459,3.5743373705459014,440095.5472819823,0.0047716910861051445,0.005583864122760685
HUANUCO,HUACAYBAMBA,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,16,85.455,18.723304663273066,2.7233046632730655,440095.5472819823,0.003635574160842015,0.004254372664960523
HUANUCO,HUACAYBAMBA,ANTONIO ORTIZ VILLANO,SALVEMOS AL PERÚ,16,85.455,18.723304663273066,2.7233046632730655,440095.5472819823,0.003635574160842015,0.004254372664960523
HUANUCO,HUACAYBAMBA,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,15,85.455,17.5530981218185,2.5530981218185005,440095.5472819823,0.003408350775789389,0.00398847437340049
HUANUCO,HUACAYBAMBA,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,14,85.455,16.382891580363932,2.382891580363932,440095.5472819823,0.003181127390736763,0.0037225760818404563
HUANUCO,HUACAYBAMBA,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,10,85.455,11.702065414545666,1.7020654145456664,440095.5472819823,0.002272233850526259,0.0026589829156003263
HUANUCO,HUACAYBAMBA,ARMANDO JOAQUIN MASSE FERNANDEZ,PARTIDO DEMOCRATICO FEDERAL,9,85.455,10.5318588730911,1.5318588730910996,440095.5472819823,0.0020450104654736335,0.0023930846240402936
HUANUCO,HUACAYBAMBA,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,9,85.455,10.5318588730911,1.5318588730910996,440095.5472819823,0.0020450104654736335,0.0023930846240402936
HUANUCO,HUACAYBAMBA,JOSE DANIEL WILLIAMS ZAPATA,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,9,85.455,10.5318588730911,1.5318588730910996,440095.5472819823,0.0020450104654736335,0.0023930846240402936
HUANUCO,HUACAYBAMBA,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,8,85.455,9.361652331636533,1.3616523316365328,440095.5472819823,0.0018177870804210075,0.0021271863324802613
HUANUCO,HUACAYBAMBA,WALTER GILMER CHIRINOS PURIZAGA,PARTIDO POLÍTICO PRIN,8,85.455,9.361652331636533,1.3616523316365328,440095.5472819823,0.0018177870804210075,0.0021271863324802613
HUANUCO,HUACAYBAMBA,WOLFGANG MARIO GROZO COSTA,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,8,85.455,9.361652331636533,1.3616523316365328,440095.5472819823,0.0018177870804210075,0.0021271863324802613
HUANUCO,HUACAYBAMBA,NAPOLEON BECERRA GARCIA,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,8,85.455,9.361652331636533,1.3616523316365328,440095.5472819823,0.0018177870804210075,0.0021271863324802613
HUANUCO,HUACAYBAMBA,FIORELLA GIANNINA MOLINELLI ARISTONDO,FUERZA Y LIBERTAD,6,85.455,7.0212392487274,1.0212392487274,440095.5472819823,0.0013633403103157555,0.001595389749360196
HUANUCO,HUACAYBAMBA,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,5,85.455,5.851032707272833,0.8510327072728332,440095.5472819823,0.0011361169252631295,0.0013294914578001631
HUANUCO,HUACAYBAMBA,MESIAS ANTONIO GUEVARA AMASIFUEN,PARTIDO MORADO,5,85.455,5.851032707272833,0.8510327072728332,440095.5472819823,0.0011361169252631295,0.0013294914578001631
HUANUCO,HUACAYBAMBA,CARLOS ERNESTO JAICO CARRANZA,PERÚ MODERNO,4,85.455,4.680826165818266,0.6808261658182664,440095.5472819823,0.0009088935402105037,0.0010635931662401306
HUANUCO,HUACAYBAMBA,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,3,85.455,3.5106196243637,0.5106196243637,440095.5472819823,0.0006816701551578778,0.000797694874680098
HUANUCO,HUACAYBAMBA,ROBERTO ENRIQUE CHIABRA LEON,UNIDAD NACIONAL,3,85.455,3.5106196243637,0.5106196243637,440095.5472819823,0.0006816701551578778,0.000797694874680098
HUANUCO,HUAMALIES,ROBERTO HELBERT SANCHEZ PALOMINO,JUNTOS POR EL PERÚ,7777,93.642,8305.034065910597,528.0340659105968,440095.5472819823,1.7671162655542718,1.887097953433579
HUANUCO,HUAMALIES,,VOTOS EN BLANCO,5223,93.642,5577.6254244890115,354.6254244890115,440095.5472819823,1.1867877401298652,1.2673669295079828
HUANUCO,HUAMALIES,RICARDO PABLO BELMONT CASSINELLI,PARTIDO CÍVICO OBRAS,3047,93.642,3253.8818051728927,206.88180517289265,440095.5472819823,0.6923496542553511,0.7393580383325337
HUANUCO,HUAMALIES,KEIKO SOFIA FUJIMORI HIGUCHI,FUERZA POPULAR,1804,93.642,1926.485978513915,122.48597851391492,440095.5472819823,0.4099109866349372,0.4377426652943521
HUANUCO,HUAMALIES,,VOTOS NULOS,1677,93.642,1790.8630742615494,113.8630742615494,440095.5472819823,0.38105361673325366,0.40692596989946145
HUANUCO,HUAMALIES,PABLO ALFONSO LOPEZ CHAU NAVA,AHORA NACIÓN - AN,1147,93.642,1224.8777258067962,77.8777258067962,440095.5472819823,0.2606252226553619,0.2783208631333824
HUANUCO,HUAMALIES,CARLOS GONSALO ALVAREZ LOAYZA,PARTIDO PAÍS PARA TODOS,751,93.642,801.9905597915466,50.990559791546616,440095.5472819823,0.17064476217452207,0.1822310097760856
HUANUCO,HUAMALIES,JOSE LEON LUNA GALVEZ,PODEMOS PERÚ,581,93.642,620.4480895324748,39.448089532474796,440095.5472819823,0.13201678671557565,0.14098031515300363
HUANUCO,HUAMALIES,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,RENOVACIÓN POPULAR,526,93.642,561.7137609192457,35.713760919245715,440095.5472819823,0.11951950053768123,0.1276345021867124
HUANUCO,HUAMALIES,RONALD DARWIN ATENCIO SOTOMAYOR,ALIANZA ELECTORAL VENCEREMOS,494,93.642,527.5410606351851,33.54106063518509,440095.5472819823,0.1122483522159972,0.11986966555177934
HUANUCO,HUAMALIES,JORGE NIETO MONTESINOS,PARTIDO DEL BUEN GOBIERNO,401,93.642,428.22665043463405,27.226650434634053,440095.5472819823,0.09111657740610299,0.09730310908150508
HUANUCO,HUAMALIES,CHARLIE CARRASCO SALAZAR,PARTIDO DEMÓCRATA UNIDO PERÚ,348,93.642,371.62811558915877,23.628115589158767,440095.5472819823,0.07907373799831381,0.08444259840489719
HUANUCO,HUAMALIES,VLADIMIR ROY CERRON ROJAS,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,266,93.642,284.0605711112535,18.060571111253523,440095.5472819823,0.06044142042399849,0.06454520452788119
HUANUCO,HUAMALIES,LUIS FERNANDO OLIVERA VEGA,PARTIDO FRENTE DE LA ESPERANZA 2021,230,93.642,245.61628329168536,15.616283291685363,440095.5472819823,0.05226137856210396,0.05580976331358147
HUANUCO,HUAMALIES,MARIO ENRIQUE VIZCARRA CORNEJO,PARTIDO POLÍTICO PERÚ PRIMERO,221,93.642,236.00521133679334,15.005211336793337,440095.5472819823,0.050216368096630326,0.05362590301000654
HUANUCO,HUAMALIES,HERBERT CALLER GUTIERREZ,PARTIDO PATRIÓTICO DEL PERÚ,206,93.642,219.98675807863995,13.986758078639951,440095.5472819823,0.04680801732084094,0.04998613583738167
HUANUCO,HUAMALIES,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,PARTIDO SICREO,204,93.642,217.85096431088616,13.850964310886155,440095.5472819823,0.04635357055073568,0.049500833547698346
HUANUCO,HUAMALIES,GEORGE PATRICK FORSYTH SOMMER,PARTIDO DEMOCRÁTICO SOMOS PERÚ,176,93.642,187.94985156233315,11.949851562333151,440095.5472819823,0.03999131576926216,0.04270660149213191
HUANUCO,HUAMALIES,ALEX GONZALES CASTILLO,PARTIDO DEMÓCRATA VERDE,143,93.642,152.70925439439569,9.709254394395685,440095.5472819823,0.0324929440625255,0.03469911371235718
HUANUCO,HUAMALIES,MARIA SOLEDAD PEREZ TELLO,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",130,93.642,138.8265949039961,8.826594903996096,440095.5472819823,0.02953904005684137,0.03154464882941562
HUANUCO,HUAMALIES,CESAR ACUÑA PERALTA,ALIANZA PARA EL PROGRESO,127,93.642,135.6229042523654,8.622904252365402,440095.5472819823,0.02885736990168349,0.03081669539489064
HUANUCO,HUAMALIES,RAFAEL JORGE BELAUNDE LLOSA,LIBERTAD POPULAR,107,93.642,114.26496657482754,7.26496657482754,440095.5472819823,0.02431290220063097,0.025963672498057463
HUANUCO,HUAMALIES,YONHY LESCANO ANCIETA,PARTIDO POLÍTICO COOPERACIÓN POPULAR,88,93.642,93.97492578116658,5.974925781166576,440095.5472819823,0.01999565788463108,0.021353300746065954
HUANUCO,HUAMALIES,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,FE EN EL PERÚ,84,93.642,89.70333824565901,5.703338245659012,440095.5472819823,0.019086764344420578,0.02038269616669932
HUANUCO,HUAMALIES,PAUL DAVIS JAIMES BLANCO,PROGRESEMOS,76,93.642,81.16016317464387,5.16016317464387,440095.5472819823,0.01726897726399957,0.018441487007966054
HUANUCO,HUAMALIES,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,PARTIDO POLÍTICO PERÚ ACCIÓN,53,93.642,56.59853484547533,3.598534845475328,440095.5472819823,0.012042839407789174,0.012860510676607905
HUANUCO,HUAMALIES,PITTER ENRIQUE VALDERRAMA PEÑA,PARTIDO APRISTA PERUANO,53,93.642,56.59853484547533,3.598534845475328,440095.5472819823,0.012042839407789174,0.012860510676607905
HUANUCO,HUAMALIES,ROSARIO DEL PILAR FERNANDEZ BAZAN,UN CAMINO DIFERENTE,51,93.642,54.46274107772154,3.462741077721539,440095.5472819823,0.01158839263768392,0.012375208386924587
